Unnamed: 0,id,entry_idx,course_code,course_id,num_ratings,useful,easy,liked,num_reviews,review_text,rating_category,rating,source,type,token_list,num_token,rating_bin,rating_cat,length_bin,sample_criteria,nss_labels
1174,2_1174_1013,1174,MATH 136,Linear Algebra 1 for Honours Mathematics,671,79%,41%,59%,132,"Starts off insanely easy, and the pace picks up near the middle of the term. Overall not bad, but tbh I've already forgotten everything",liked course,1.0,data2_14810,course review,"['Starts', 'off', 'insanely', 'easy', ',', 'and', 'the', 'pace', 'picks', 'up', 'near', 'the', 'middle', 'of', 'the', 'term', '.', 'Overall', 'not', 'bad', ',', 'but', 'tbh', 'I', ""'ve"", 'already', 'forgotten', 'everything']",28,[1.0],Pos,"(21.0, 41.0]","Pos_(21.0, 41.0]","Labels: Assessment and feedback, Academic staff and support, Organisation and management"
1175,2_1175_1013,1175,MATH 136,Linear Algebra 1 for Honours Mathematics,671,79%,41%,59%,132,"Assignments are insanely tedious and long. Eventually, even the TAs quit due to the excessive length of marking the assignments, which resulted in the greater part of assignments going unmarked. As a result, the students all wasted their time writing assignments that weren't actually marked. Final exam was really hard. Good luck, I think it's possible to learn a lot from this course if you're able to get through the horrid assignments.",disliked course,0.0,data2_14810,course review,"['Assignments', 'are', 'insanely', 'tedious', 'and', 'long', '.', 'Eventually', ',', 'even', 'the', 'TAs', 'quit', 'due', 'to', 'the', 'excessive', 'length', 'of', 'marking', 'the', 'assignments', ',', 'which', 'resulted', 'in', 'the', 'greater', 'part', 'of', 'assignments', 'going', 'unmarked', '.', 'As', 'a', 'result', ',', 'the', 'students', 'all', 'wasted', 'their', 'time', 'writing', 'assignments', 'that', 'were', ""n't"", 'actually', 'marked', '.', 'Final', 'exam', 'was', 'really', 'hard', '.', 'Good', 'luck', ',', 'I', 'think', 'it', ""'s"", 'possible', 'to', 'learn', 'a', 'lot', 'from', 'this', 'course', 'if', 'you', ""'re"", 'able', 'to', 'get', 'through', 'the', 'horrid', 'assignments', '.']",84,[0.0],Neg,"(81.0, 101.0]","Neg_(81.0, 101.0]",Labels: Overall
1176,2_1176_1013,1176,MATH 136,Linear Algebra 1 for Honours Mathematics,671,79%,41%,59%,132,"I don't like math, but LinAlg is really useful in CS. The course was really hard, and took like 15-25 hours a week for me. The 2-hour timed tests sucked, AND there was a final worth 50%. I made the mistake of not going to lectures. Go to the lectures and you'll probably find it easier than I did. Take it with Janelle Resch if you can, she's lovely and I 100% regret not going to her lectures.",disliked course,0.0,data2_14810,course review,"['I', 'do', ""n't"", 'like', 'math', ',', 'but', 'LinAlg', 'is', 'really', 'useful', 'in', 'CS', '.', 'The', 'course', 'was', 'really', 'hard', ',', 'and', 'took', 'like', '15-25', 'hours', 'a', 'week', 'for', 'me', '.', 'The', '2-hour', 'timed', 'tests', 'sucked', ',', 'AND', 'there', 'was', 'a', 'final', 'worth', '50', '%', '.', 'I', 'made', 'the', 'mistake', 'of', 'not', 'going', 'to', 'lectures', '.', 'Go', 'to', 'the', 'lectures', 'and', 'you', ""'ll"", 'probably', 'find', 'it', 'easier', 'than', 'I', 'did', '.', 'Take', 'it', 'with', 'Janelle', 'Resch', 'if', 'you', 'can', ',', 'she', ""'s"", 'lovely', 'and', 'I', '100', '%', 'regret', 'not', 'going', 'to', 'her', 'lectures', '.']",93,[0.0],Neg,"(81.0, 101.0]","Neg_(81.0, 101.0]","Labels: Teaching, Learning opportunities, Assessment and feedback, Organisation and management, Learning community, Student Union and related"
1177,2_1177_1013,1177,MATH 136,Linear Algebra 1 for Honours Mathematics,671,79%,41%,59%,132,"The first half is really easy. But second-half kills. Too much memorization for my brain. Really important subjects for pretty much anything later on, but I don't think I learned those subjects well with this course.",disliked course,0.0,data2_14810,course review,"['The', 'first', 'half', 'is', 'really', 'easy', '.', 'But', 'second-half', 'kills', '.', 'Too', 'much', 'memorization', 'for', 'my', 'brain', '.', 'Really', 'important', 'subjects', 'for', 'pretty', 'much', 'anything', 'later', 'on', ',', 'but', 'I', 'do', ""n't"", 'think', 'I', 'learned', 'those', 'subjects', 'well', 'with', 'this', 'course', '.']",42,[0.0],Neg,"(41.0, 61.0]","Neg_(41.0, 61.0]","Labels: Teaching, Learning opportunities, Learning community, Learning resources"
1178,2_1178_1013,1178,MATH 136,Linear Algebra 1 for Honours Mathematics,671,79%,41%,59%,132,"My favourite course so far! Material was presented quite clearly, however, the only difficult part was the timed tests.... I never finished within the specified timeframe.",liked course,1.0,data2_14810,course review,"['My', 'favourite', 'course', 'so', 'far', '!', 'Material', 'was', 'presented', 'quite', 'clearly', ',', 'however', ',', 'the', 'only', 'difficult', 'part', 'was', 'the', 'timed', 'tests', '....', 'I', 'never', 'finished', 'within', 'the', 'specified', 'timeframe', '.']",31,[1.0],Pos,"(21.0, 41.0]","Pos_(21.0, 41.0]",Labels: 
1179,2_1179_1013,1179,MATH 136,Linear Algebra 1 for Honours Mathematics,671,79%,41%,59%,132,"Would have enjoyed this course more if it were not for how disorganized it was. You have to refer to SO MANY theorems labelled obscurely like (Lemma 17.2). The fact that the course notes were a bunch of 5-10 page PDFs scattered everywhere did not help with finding which theorems to refer to. Make sure to combine ALL notes into a single pdf for the final. Even then you have to know concepts crystal clear (eigenvalues, invertibility, diagonalization) to do well. Assignments are worth nothing so the key takeaway from those is to learn the material. This is one class where each unit continues from the previous so you CANNOT slack off!",liked course,1.0,data2_14810,course review,"['Would', 'have', 'enjoyed', 'this', 'course', 'more', 'if', 'it', 'were', 'not', 'for', 'how', 'disorganized', 'it', 'was', '.', 'You', 'have', 'to', 'refer', 'to', 'SO', 'MANY', 'theorems', 'labelled', 'obscurely', 'like', '(', 'Lemma', '17.2', ')', '.', 'The', 'fact', 'that', 'the', 'course', 'notes', 'were', 'a', 'bunch', 'of', '5-10', 'page', 'PDFs', 'scattered', 'everywhere', 'did', 'not', 'help', 'with', 'finding', 'which', 'theorems', 'to', 'refer', 'to', '.', 'Make', 'sure', 'to', 'combine', 'ALL', 'notes', 'into', 'a', 'single', 'pdf', 'for', 'the', 'final', '.', 'Even', 'then', 'you', 'have', 'to', 'know', 'concepts', 'crystal', 'clear', '(', 'eigenvalues', ',', 'invertibility', ',', 'diagonalization', ')', 'to', 'do', 'well', '.', 'Assignments', 'are', 'worth', 'nothing', 'so', 'the', 'key', 'takeaway', 'from', 'those', 'is', 'to', 'learn', 'the', 'material', '.', 'This', 'is', 'one', 'class', 'where', 'each', 'unit', 'continues', 'from', 'the', 'previous', 'so', 'you', 'CAN', 'NOT', 'slack', 'off', '!']",126,[1.0],Pos,"(121.0, 141.0]","Pos_(121.0, 141.0]",Labels: Overall
1180,2_1180_1013,1180,MATH 136,Linear Algebra 1 for Honours Mathematics,671,79%,41%,59%,132,"I didn't like the way Conrad structured this course with 1% assignments (basically worth nothing) but then a 50% exam. However, as a lecturer, I gotta give some props to Conrad. One of the most qualified profs out there and he teaches very well.",liked course,1.0,data2_14810,course review,"['I', 'did', ""n't"", 'like', 'the', 'way', 'Conrad', 'structured', 'this', 'course', 'with', '1', '%', 'assignments', '(', 'basically', 'worth', 'nothing', ')', 'but', 'then', 'a', '50', '%', 'exam', '.', 'However', ',', 'as', 'a', 'lecturer', ',', 'I', 'got', 'ta', 'give', 'some', 'props', 'to', 'Conrad', '.', 'One', 'of', 'the', 'most', 'qualified', 'profs', 'out', 'there', 'and', 'he', 'teaches', 'very', 'well', '.']",55,[1.0],Pos,"(41.0, 61.0]","Pos_(41.0, 61.0]","Labels: Teaching, Learning opportunities, Assessment and feedback, Organisation and management, Student voice"
1181,2_1181_1013,1181,MATH 136,Linear Algebra 1 for Honours Mathematics,671,79%,41%,59%,132,"This course, ugh. It is def a hard course, but if you put in the time you can do well. I just hate how at the start of the course, Prof Conrad, who runs the course, had soooo many bs requirements for signing integrity statements and how it must be done in pencil or you have to write out the entire page by hand for stupid assignments worth 1%! The course notes and Janelle's Lectures were my primary way of learning. Janelle is GOAT. Conrad ruined it for most students. I think this course had potential for being fun, but disorganization by course leads, bs piazza rules, and overall shitty experience made me hate this course. We can't even express our thoughts on piazza without getting banned. And the team only marked half our 1% assignments without telling us which ones at one points which started a fuss on piazza at one point. This was def my most time-consuming course and with enough effort I ended off with a 95+. But I hated this course.",disliked course,0.0,data2_14810,course review,"['This', 'course', ',', 'ugh', '.', 'It', 'is', 'def', 'a', 'hard', 'course', ',', 'but', 'if', 'you', 'put', 'in', 'the', 'time', 'you', 'can', 'do', 'well', '.', 'I', 'just', 'hate', 'how', 'at', 'the', 'start', 'of', 'the', 'course', ',', 'Prof', 'Conrad', ',', 'who', 'runs', 'the', 'course', ',', 'had', 'soooo', 'many', 'bs', 'requirements', 'for', 'signing', 'integrity', 'statements', 'and', 'how', 'it', 'must', 'be', 'done', 'in', 'pencil', 'or', 'you', 'have', 'to', 'write', 'out', 'the', 'entire', 'page', 'by', 'hand', 'for', 'stupid', 'assignments', 'worth', '1', '%', '!', 'The', 'course', 'notes', 'and', 'Janelle', ""'s"", 'Lectures', 'were', 'my', 'primary', 'way', 'of', 'learning', '.', 'Janelle', 'is', 'GOAT', '.', 'Conrad', 'ruined', 'it', 'for', 'most', 'students', '.', 'I', 'think', 'this', 'course', 'had', 'potential', 'for', 'being', 'fun', ',', 'but', 'disorganization', 'by', 'course', 'leads', ',', 'bs', 'piazza', 'rules', ',', 'and', 'overall', 'shitty', 'experience', 'made', 'me', 'hate', 'this', 'course', '.', 'We', 'ca', ""n't"", 'even', 'express', 'our', 'thoughts', 'on', 'piazza', 'without', 'getting', 'banned', '.', 'And', 'the', 'team', 'only', 'marked', 'half', 'our', '1', '%', 'assignments', 'without', 'telling', 'us', 'which', 'ones', 'at', 'one', 'points', 'which', 'started', 'a', 'fuss', 'on', 'piazza', 'at', 'one', 'point', '.', 'This', 'was', 'def', 'my', 'most', 'time-consuming', 'course', 'and', 'with', 'enough', 'effort', 'I', 'ended', 'off', 'with', 'a', '95+', '.', 'But', 'I', 'hated', 'this', 'course', '.']",198,[0.0],Neg,"(181.0, 201.0]","Neg_(181.0, 201.0]",Labels: Learning
1182,2_1182_1013,1182,MATH 136,Linear Algebra 1 for Honours Mathematics,671,79%,41%,59%,132,"Tough course especially around the end, but it's possible to do well if you put in the time and effort.",liked course,1.0,data2_14810,course review,"['Tough', 'course', 'especially', 'around', 'the', 'end', ',', 'but', 'it', ""'s"", 'possible', 'to', 'do', 'well', 'if', 'you', 'put', 'in', 'the', 'time', 'and', 'effort', '.']",23,[1.0],Pos,"(21.0, 41.0]","Pos_(21.0, 41.0]","Labels: Teaching, Learning opportunities,"
1183,2_1183_1013,1183,MATH 136,Linear Algebra 1 for Honours Mathematics,671,79%,41%,59%,132,"Took this course online (winter 2021). To be honest, If it was not for Janelle's lectures, I might have failed this class! But ended up with a 79% which might not be a very good mark but I'm super proud since I thought I would fail. PRAISE JANELLE! She's such an amazing prof and explains concepts in an easy way and works examples and proofs with you. Honestly, it's her worked examples and proofs which helped me! I didn't really like the coordinators' notes. (Conrad and Francine)",disliked course,0.0,data2_14810,course review,"['Took', 'this', 'course', 'online', '(', 'winter', '2021', ')', '.', 'To', 'be', 'honest', ',', 'If', 'it', 'was', 'not', 'for', 'Janelle', ""'s"", 'lectures', ',', 'I', 'might', 'have', 'failed', 'this', 'class', '!', 'But', 'ended', 'up', 'with', 'a', '79', '%', 'which', 'might', 'not', 'be', 'a', 'very', 'good', 'mark', 'but', 'I', ""'m"", 'super', 'proud', 'since', 'I', 'thought', 'I', 'would', 'fail', '.', 'PRAISE', 'JANELLE', '!', 'She', ""'s"", 'such', 'an', 'amazing', 'prof', 'and', 'explains', 'concepts', 'in', 'an', 'easy', 'way', 'and', 'works', 'examples', 'and', 'proofs', 'with', 'you', '.', 'Honestly', ',', 'it', ""'s"", 'her', 'worked', 'examples', 'and', 'proofs', 'which', 'helped', 'me', '!', 'I', 'did', ""n't"", 'really', 'like', 'the', 'coordinators', ""'"", 'notes', '.', '(', 'Conrad', 'and', 'Francine', ')']",108,[0.0],Neg,"(101.0, 121.0]","Neg_(101.0, 121.0]","Labels: Teaching, Learning opportunities, Assessment and feedback, Academic staff and support, Learning community, Learning resources, Student voice"
1184,2_1184_1013,1184,MATH 136,Linear Algebra 1 for Honours Mathematics,671,79%,41%,59%,132,"I took this course online, so it may be different in person, but the assignments and topics were fairly straightforward to do. Tests were mainly proof-based, and some were easy but the last few were a little tough. Still don't like how the final was worth 50% of our grade.",liked course,1.0,data2_14810,course review,"['I', 'took', 'this', 'course', 'online', ',', 'so', 'it', 'may', 'be', 'different', 'in', 'person', ',', 'but', 'the', 'assignments', 'and', 'topics', 'were', 'fairly', 'straightforward', 'to', 'do', '.', 'Tests', 'were', 'mainly', 'proof-based', ',', 'and', 'some', 'were', 'easy', 'but', 'the', 'last', 'few', 'were', 'a', 'little', 'tough', '.', 'Still', 'do', ""n't"", 'like', 'how', 'the', 'final', 'was', 'worth', '50', '%', 'of', 'our', 'grade', '.']",58,[1.0],Pos,"(41.0, 61.0]","Pos_(41.0, 61.0]","Labels: Teaching, Assessment and feedback, Learning opportunities, Learning community, Student voice"
1185,2_1185_1013,1185,MATH 136,Linear Algebra 1 for Honours Mathematics,671,79%,41%,59%,132,I found this to be the easiest math class for me in my first-year. Linear algebra is fascinating and it is useful to computer science as well (applications in AI I believe). The 50% weight exam was quite stressful and I did not prepare well but it was not too difficult. I got through the class only reading the course note so I cannot comment how good the professors are. Overall one of my favorite class so far in UW and looking forward to MATH 235,liked course,1.0,data2_14810,course review,"['I', 'found', 'this', 'to', 'be', 'the', 'easiest', 'math', 'class', 'for', 'me', 'in', 'my', 'first-year', '.', 'Linear', 'algebra', 'is', 'fascinating', 'and', 'it', 'is', 'useful', 'to', 'computer', 'science', 'as', 'well', '(', 'applications', 'in', 'AI', 'I', 'believe', ')', '.', 'The', '50', '%', 'weight', 'exam', 'was', 'quite', 'stressful', 'and', 'I', 'did', 'not', 'prepare', 'well', 'but', 'it', 'was', 'not', 'too', 'difficult', '.', 'I', 'got', 'through', 'the', 'class', 'only', 'reading', 'the', 'course', 'note', 'so', 'I', 'can', 'not', 'comment', 'how', 'good', 'the', 'professors', 'are', '.', 'Overall', 'one', 'of', 'my', 'favorite', 'class', 'so', 'far', 'in', 'UW', 'and', 'looking', 'forward', 'to', 'MATH', '235']",94,[1.0],Pos,"(81.0, 101.0]","Pos_(81.0, 101.0]","Labels: Teaching, Learning opportunities, Learning community, Assessment and feedback, Organisation and management, Learning resources, Student voice"
1186,2_1186_1013,1186,MATH 136,Linear Algebra 1 for Honours Mathematics,671,79%,41%,59%,132,Is this really your signature?,disliked course,0.0,data2_14810,course review,"['Is', 'this', 'really', 'your', 'signature', '?']",6,[0.0],Neg,"(0.999, 21.0]","Neg_(0.999, 21.0]","Labels: Overall, Teaching, Academic staff and support, Organisation and management, Student voice"
1187,2_1187_1013,1187,MATH 136,Linear Algebra 1 for Honours Mathematics,671,79%,41%,59%,132,"Manageable course if you put in the work. Assessments include computational components, theory components, and proofs. Really enjoyed it & Anton was a great teacher.",liked course,1.0,data2_14810,course review,"['Manageable', 'course', 'if', 'you', 'put', 'in', 'the', 'work', '.', 'Assessments', 'include', 'computational', 'components', ',', 'theory', 'components', ',', 'and', 'proofs', '.', 'Really', 'enjoyed', 'it', '&', 'Anton', 'was', 'a', 'great', 'teacher', '.']",30,[1.0],Pos,"(21.0, 41.0]","Pos_(21.0, 41.0]",Labels: 
1188,2_1188_1013,1188,MATH 136,Linear Algebra 1 for Honours Mathematics,671,79%,41%,59%,132,Didn't like it at all. Useless course to be honest. The content is also very dry and not engaging. I would take Math239 over this any day (and Math239 is much harder than this course but way more fun).,disliked course,0.0,data2_14810,course review,"['Did', ""n't"", 'like', 'it', 'at', 'all', '.', 'Useless', 'course', 'to', 'be', 'honest', '.', 'The', 'content', 'is', 'also', 'very', 'dry', 'and', 'not', 'engaging', '.', 'I', 'would', 'take', 'Math239', 'over', 'this', 'any', 'day', '(', 'and', 'Math239', 'is', 'much', 'harder', 'than', 'this', 'course', 'but', 'way', 'more', 'fun', ')', '.']",46,[0.0],Neg,"(41.0, 61.0]","Neg_(41.0, 61.0]","Labels: Overall, Learning community, Student Union"
1189,2_1189_1013,1189,MATH 136,Linear Algebra 1 for Honours Mathematics,671,79%,41%,59%,132,"Dr. Hewitt is very passionate about teaching this course. The materials are well organized and clearly explained. The majority are computational questions will only a few proof writings. If you put into efforts, you can easily get through this course with a good grade",liked course,1.0,data2_14810,course review,"['Dr.', 'Hewitt', 'is', 'very', 'passionate', 'about', 'teaching', 'this', 'course', '.', 'The', 'materials', 'are', 'well', 'organized', 'and', 'clearly', 'explained', '.', 'The', 'majority', 'are', 'computational', 'questions', 'will', 'only', 'a', 'few', 'proof', 'writings', '.', 'If', 'you', 'put', 'into', 'efforts', ',', 'you', 'can', 'easily', 'get', 'through', 'this', 'course', 'with', 'a', 'good', 'grade']",48,[1.0],Pos,"(41.0, 61.0]","Pos_(41.0, 61.0]","Labels: Teaching, Learning opportunities, Learning community"
1190,2_1190_1013,1190,MATH 136,Linear Algebra 1 for Honours Mathematics,671,79%,41%,59%,132,"Conrad? more like GODRAD gotta work hard though, and have thick skin. Then you will have the most fun you ever had in virtual class. Hopefully, I get to take his 235 section",liked course,1.0,data2_14810,course review,"['Conrad', '?', 'more', 'like', 'GODRAD', 'got', 'ta', 'work', 'hard', 'though', ',', 'and', 'have', 'thick', 'skin', '.', 'Then', 'you', 'will', 'have', 'the', 'most', 'fun', 'you', 'ever', 'had', 'in', 'virtual', 'class', '.', 'Hopefully', ',', 'I', 'get', 'to', 'take', 'his', '235', 'section']",39,[1.0],Pos,"(21.0, 41.0]","Pos_(21.0, 41.0]",Labels: Covid-
1191,2_1191_1013,1191,MATH 136,Linear Algebra 1 for Honours Mathematics,671,79%,41%,59%,132,"Really enjoyed the content and style of problems. Some were computational and others felt like a fun puzzle. Like MATH 135, you really have to use logic and problem-solving skills.",liked course,1.0,data2_14810,course review,"['Really', 'enjoyed', 'the', 'content', 'and', 'style', 'of', 'problems', '.', 'Some', 'were', 'computational', 'and', 'others', 'felt', 'like', 'a', 'fun', 'puzzle', '.', 'Like', 'MATH', '135', ',', 'you', 'really', 'have', 'to', 'use', 'logic', 'and', 'problem-solving', 'skills', '.']",34,[1.0],Pos,"(21.0, 41.0]","Pos_(21.0, 41.0]","Labels: Teaching, Learning opportunities, Problem solving, Mathematical modelling, Logical thinking, Numerical methods, Computational thinking, Puzzle, Student voice"
1192,2_1192_1013,1192,MATH 136,Linear Algebra 1 for Honours Mathematics,671,79%,41%,59%,132,Easy and Useful course,liked course,1.0,data2_14810,course review,"['Easy', 'and', 'Useful', 'course']",4,[1.0],Pos,"(0.999, 21.0]","Pos_(0.999, 21.0]",Labels: 
1193,2_1193_1013,1193,MATH 136,Linear Algebra 1 for Honours Mathematics,671,79%,41%,59%,132,"Learned so much through this course. Lots of content gets thrown at you, especially towards the end. Pay attention in class and make sure you understand the theorems and can do the proofs. Really enjoyed the course and the prof.",liked course,1.0,data2_14810,course review,"['Learned', 'so', 'much', 'through', 'this', 'course', '.', 'Lots', 'of', 'content', 'gets', 'thrown', 'at', 'you', ',', 'especially', 'towards', 'the', 'end', '.', 'Pay', 'attention', 'in', 'class', 'and', 'make', 'sure', 'you', 'understand', 'the', 'theorems', 'and', 'can', 'do', 'the', 'proofs', '.', 'Really', 'enjoyed', 'the', 'course', 'and', 'the', 'prof', '.']",45,[1.0],Pos,"(41.0, 61.0]","Pos_(41.0, 61.0]","Labels: Teaching, Learning opportunities, Learning community"
1194,2_1194_1013,1194,MATH 136,Linear Algebra 1 for Honours Mathematics,671,79%,41%,59%,132,Easy Course. I like it.,liked course,1.0,data2_14810,course review,"['Easy', 'Course', '.', 'I', 'like', 'it', '.']",7,[1.0],Pos,"(0.999, 21.0]","Pos_(0.999, 21.0]",Labels: Learning
1195,2_1195_1013,1195,MATH 136,Linear Algebra 1 for Honours Mathematics,671,79%,41%,59%,132,"The course is quite difficult and averages can be low. The key to success is to understand techniques of rigorous proof and be able to quickly determine what theorem to apply to prove a particular statement. Assignments are very reasonable. They are weekly, and are only 5 questions long (usually half proofs and half boring computational questions). The final exam was significantly easier than the midterm.",liked course,1.0,data2_14810,course review,"['The', 'course', 'is', 'quite', 'difficult', 'and', 'averages', 'can', 'be', 'low', '.', 'The', 'key', 'to', 'success', 'is', 'to', 'understand', 'techniques', 'of', 'rigorous', 'proof', 'and', 'be', 'able', 'to', 'quickly', 'determine', 'what', 'theorem', 'to', 'apply', 'to', 'prove', 'a', 'particular', 'statement', '.', 'Assignments', 'are', 'very', 'reasonable', '.', 'They', 'are', 'weekly', ',', 'and', 'are', 'only', '5', 'questions', 'long', '(', 'usually', 'half', 'proofs', 'and', 'half', 'boring', 'computational', 'questions', ')', '.', 'The', 'final', 'exam', 'was', 'significantly', 'easier', 'than', 'the', 'midterm', '.']",74,[1.0],Pos,"(61.0, 81.0]","Pos_(61.0, 81.0]",Labels: Overall
1196,2_1196_1013,1196,MATH 136,Linear Algebra 1 for Honours Mathematics,671,79%,41%,59%,132,"Computation was easy, proofs were hard.",disliked course,0.0,data2_14810,course review,"['Computation', 'was', 'easy', ',', 'proofs', 'were', 'hard', '.']",8,[0.0],Neg,"(0.999, 21.0]","Neg_(0.999, 21.0]","Labels: Teaching, Learning opportunities, Assessment and feedback, Learning community"
1197,2_1197_1013,1197,MATH 136,Linear Algebra 1 for Honours Mathematics,671,79%,41%,59%,132,Amazing course! The weekly quizzes make sure you actually study the material. Take it with Dan Wolczuk for funny yet interesting lectures. Keep up with the material and you'll do fine. Textbook is very very useful!,liked course,1.0,data2_14810,course review,"['Amazing', 'course', '!', 'The', 'weekly', 'quizzes', 'make', 'sure', 'you', 'actually', 'study', 'the', 'material', '.', 'Take', 'it', 'with', 'Dan', 'Wolczuk', 'for', 'funny', 'yet', 'interesting', 'lectures', '.', 'Keep', 'up', 'with', 'the', 'material', 'and', 'you', ""'ll"", 'do', 'fine', '.', 'Textbook', 'is', 'very', 'very', 'useful', '!']",42,[1.0],Pos,"(41.0, 61.0]","Pos_(41.0, 61.0]",Labels: Covid-19
1198,2_1198_1013,1198,MATH 136,Linear Algebra 1 for Honours Mathematics,671,79%,41%,59%,132,"Very interesting course, but difficult all the same. I'd still highly recommend that people take this course.",liked course,1.0,data2_14810,course review,"['Very', 'interesting', 'course', ',', 'but', 'difficult', 'all', 'the', 'same', '.', 'I', ""'d"", 'still', 'highly', 'recommend', 'that', 'people', 'take', 'this', 'course', '.']",21,[1.0],Pos,"(0.999, 21.0]","Pos_(0.999, 21.0]","Labels: Overall, Teaching, Learning opportunities, Learning community"
1199,2_1199_1013,1199,MATH 136,Linear Algebra 1 for Honours Mathematics,671,79%,41%,59%,132,Course was a bit difficult. Lots and lots of proofs!,liked course,1.0,data2_14810,course review,"['Course', 'was', 'a', 'bit', 'difficult', '.', 'Lots', 'and', 'lots', 'of', 'proofs', '!']",12,[1.0],Pos,"(0.999, 21.0]","Pos_(0.999, 21.0]","Labels: Teaching, Learning opportunities, Assessment and feedback, Learning community"
1200,2_1200_1013,1200,MATH 136,Linear Algebra 1 for Honours Mathematics,671,79%,41%,59%,132,I don't really see the applications of it. There's a lot of proofs and it's a hard course overall.,disliked course,0.0,data2_14810,course review,"['I', 'do', ""n't"", 'really', 'see', 'the', 'applications', 'of', 'it', '.', 'There', ""'s"", 'a', 'lot', 'of', 'proofs', 'and', 'it', ""'s"", 'a', 'hard', 'course', 'overall', '.']",24,[0.0],Neg,"(21.0, 41.0]","Neg_(21.0, 41.0]",Labels: Overall
1201,2_1201_1013,1201,MATH 136,Linear Algebra 1 for Honours Mathematics,671,79%,41%,59%,132,"It was a really fun course that expanded on the proof methods that we learned in 135. Calculations were straight-forward and easy, but the proofs (near the end of chapter problems and the end of examinations) require more thought.",liked course,1.0,data2_14810,course review,"['It', 'was', 'a', 'really', 'fun', 'course', 'that', 'expanded', 'on', 'the', 'proof', 'methods', 'that', 'we', 'learned', 'in', '135', '.', 'Calculations', 'were', 'straight-forward', 'and', 'easy', ',', 'but', 'the', 'proofs', '(', 'near', 'the', 'end', 'of', 'chapter', 'problems', 'and', 'the', 'end', 'of', 'examinations', ')', 'require', 'more', 'thought', '.']",44,[1.0],Pos,"(41.0, 61.0]","Pos_(41.0, 61.0]","Labels: Assessment and feedback, Learning community, Student voice"
1202,2_1202_1013,1202,MATH 136,Linear Algebra 1 for Honours Mathematics,671,79%,41%,59%,132,Took it in Winter 2018 with Dan. I like his teaching style and the material of this course is not too hard. I think this course is fun sometimes although I dont really understand why I should learn these theories about matrices and other stuff.,liked course,1.0,data2_14810,course review,"['Took', 'it', 'in', 'Winter', '2018', 'with', 'Dan', '.', 'I', 'like', 'his', 'teaching', 'style', 'and', 'the', 'material', 'of', 'this', 'course', 'is', 'not', 'too', 'hard', '.', 'I', 'think', 'this', 'course', 'is', 'fun', 'sometimes', 'although', 'I', 'dont', 'really', 'understand', 'why', 'I', 'should', 'learn', 'these', 'theories', 'about', 'matrices', 'and', 'other', 'stuff', '.']",48,[1.0],Pos,"(41.0, 61.0]","Pos_(41.0, 61.0]",Labels: Covid-19
1203,2_1203_1013,1203,MATH 136,Linear Algebra 1 for Honours Mathematics,671,79%,41%,59%,132,very useful in workplace,liked course,1.0,data2_14810,course review,"['very', 'useful', 'in', 'workplace']",4,[1.0],Pos,"(0.999, 21.0]","Pos_(0.999, 21.0]","Labels: Learning opportunities, Learning community"
1204,2_1204_1013,1204,MATH 136,Linear Algebra 1 for Honours Mathematics,671,79%,41%,59%,132,"pre-midterm stuff is so easy, after that you don't know what's happening - but just memorize the examples in the text book and you're good to go",disliked course,0.0,data2_14810,course review,"['pre-midterm', 'stuff', 'is', 'so', 'easy', ',', 'after', 'that', 'you', 'do', ""n't"", 'know', 'what', ""'s"", 'happening', '-', 'but', 'just', 'memorize', 'the', 'examples', 'in', 'the', 'text', 'book', 'and', 'you', ""'re"", 'good', 'to', 'go']",31,[0.0],Neg,"(21.0, 41.0]","Neg_(21.0, 41.0]",Labels: Overall
1205,2_1205_1013,1205,MATH 136,Linear Algebra 1 for Honours Mathematics,671,79%,41%,59%,132,"The assignments for this course were nice and short (around 5 questions average) and a majority were just computation questions that a well-trained monkey could do. The proof questions, however, are sometimes quite challenging but in the end are rather fun to think about/figure out. 10/10 great stuff",liked course,1.0,data2_14810,course review,"['The', 'assignments', 'for', 'this', 'course', 'were', 'nice', 'and', 'short', '(', 'around', '5', 'questions', 'average', ')', 'and', 'a', 'majority', 'were', 'just', 'computation', 'questions', 'that', 'a', 'well-trained', 'monkey', 'could', 'do', '.', 'The', 'proof', 'questions', ',', 'however', ',', 'are', 'sometimes', 'quite', 'challenging', 'but', 'in', 'the', 'end', 'are', 'rather', 'fun', 'to', 'think', 'about/figure', 'out', '.', '10/10', 'great', 'stuff']",54,[1.0],Pos,"(41.0, 61.0]","Pos_(41.0, 61.0]","Labels: Teaching, Assessment and feedback, Learning community, Learning resourcesЎыџN"
