Unnamed: 0,id,entry_idx,course_code,course_id,num_ratings,useful,easy,liked,num_reviews,review_text,rating_category,rating,source,type,token_list,num_token,rating_bin,rating_cat,length_bin,sample_criteria,nss_labels
110,2_111_54,110,MATH 135,Algebra for Honours Mathematics,1186,84%,41%,78%,253,"this is a really great and interesting course! There is a lot of learning to do, and you do need a very consistent work ethic in order to keep up with course content. Practice makes perfect!",liked course,1.0,data2_14810,course review,"['this', 'is', 'a', 'really', 'great', 'and', 'interesting', 'course', '!', 'There', 'is', 'a', 'lot', 'of', 'learning', 'to', 'do', ',', 'and', 'you', 'do', 'need', 'a', 'very', 'consistent', 'work', 'ethic', 'in', 'order', 'to', 'keep', 'up', 'with', 'course', 'content', '.', 'Practice', 'makes', 'perfect', '!']",40,[1.0],Pos,"(21.0, 41.0]","Pos_(21.0, 41.0]","Labels: Learning community, Academic staff and support,"
111,2_112_54,111,MATH 135,Algebra for Honours Mathematics,1186,84%,41%,78%,253,"This course teaches a completely new concept for most, proofs. Once you understand how to build a proof, the course gets easier, however some students never figure that part out. I think the pacing of the course is really well. My biggest piece of advice is to do the assignments by yourself. Struggling through and failing is how you learn. This is what will allow you to figure out exactly what theorems and techniques to use when which is the key to doing well overall. I personally really enjoyed proofs by the end of the course as it is a refreshing way to look at mathematics and if you truly love math you will love this course. That being said, the course is very professor dependent, so different professors provide very different experiences in this course.",liked course,1.0,data2_14810,course review,"['This', 'course', 'teaches', 'a', 'completely', 'new', 'concept', 'for', 'most', ',', 'proofs', '.', 'Once', 'you', 'understand', 'how', 'to', 'build', 'a', 'proof', ',', 'the', 'course', 'gets', 'easier', ',', 'however', 'some', 'students', 'never', 'figure', 'that', 'part', 'out', '.', 'I', 'think', 'the', 'pacing', 'of', 'the', 'course', 'is', 'really', 'well', '.', 'My', 'biggest', 'piece', 'of', 'advice', 'is', 'to', 'do', 'the', 'assignments', 'by', 'yourself', '.', 'Struggling', 'through', 'and', 'failing', 'is', 'how', 'you', 'learn', '.', 'This', 'is', 'what', 'will', 'allow', 'you', 'to', 'figure', 'out', 'exactly', 'what', 'theorems', 'and', 'techniques', 'to', 'use', 'when', 'which', 'is', 'the', 'key', 'to', 'doing', 'well', 'overall', '.', 'I', 'personally', 'really', 'enjoyed', 'proofs', 'by', 'the', 'end', 'of', 'the', 'course', 'as', 'it', 'is', 'a', 'refreshing', 'way', 'to', 'look', 'at', 'mathematics', 'and', 'if', 'you', 'truly', 'love', 'math', 'you', 'will', 'love', 'this', 'course', '.', 'That', 'being', 'said', ',', 'the', 'course', 'is', 'very', 'professor', 'dependent', ',', 'so', 'different', 'professors', 'provide', 'very', 'different', 'experiences', 'in', 'this', 'course', '.']",149,[1.0],Pos,"(141.0, 161.0]","Pos_(141.0, 161.0]","Labels: Teaching, Learning opportunities, Assessment and feedback, Student voice, Academic staff and support, Organisation and management, Learning community, Learning resources, Learning community,"
112,2_113_54,112,MATH 135,Algebra for Honours Mathematics,1186,84%,41%,78%,253,"Really interesting course, makes you explore a whole new way of understanding mathematics. Unfortunately, if you're in-person only 20% of your grade is from assignments and quizzes, and the other 80 is midterm and final. Makes it really demotivating at times because each assignment is only 1% of your grade.",liked course,1.0,data2_14810,course review,"['Really', 'interesting', 'course', ',', 'makes', 'you', 'explore', 'a', 'whole', 'new', 'way', 'of', 'understanding', 'mathematics', '.', 'Unfortunately', ',', 'if', 'you', ""'re"", 'in-person', 'only', '20', '%', 'of', 'your', 'grade', 'is', 'from', 'assignments', 'and', 'quizzes', ',', 'and', 'the', 'other', '80', 'is', 'midterm', 'and', 'final', '.', 'Makes', 'it', 'really', 'demotivating', 'at', 'times', 'because', 'each', 'assignment', 'is', 'only', '1', '%', 'of', 'your', 'grade', '.']",59,[1.0],Pos,"(41.0, 61.0]","Pos_(41.0, 61.0]","Labels: Covid-19 pandemic, Learning opportunities,"
113,2_114_54,113,MATH 135,Algebra for Honours Mathematics,1186,84%,41%,78%,253,"It's an overload of information tbh, but I can see why it's useful. This is one of those ""practice makes perfect"" courses.",disliked course,0.0,data2_14810,course review,"['It', ""'s"", 'an', 'overload', 'of', 'information', 'tbh', ',', 'but', 'I', 'can', 'see', 'why', 'it', ""'s"", 'useful', '.', 'This', 'is', 'one', 'of', 'those', '``', 'practice', 'makes', 'perfect', ""''"", 'courses', '.']",29,[0.0],Neg,"(21.0, 41.0]","Neg_(21.0, 41.0]","Labels: Learning community, Academic staff and support,"
114,2_115_54,114,MATH 135,Algebra for Honours Mathematics,1186,84%,41%,78%,253,good intro to proofs,liked course,1.0,data2_14810,course review,"['good', 'intro', 'to', 'proofs']",4,[1.0],Pos,"(0.999, 21.0]","Pos_(0.999, 21.0]","Labels: Academic staff and support, Organisation and management, Learning community,"
115,2_116_54,115,MATH 135,Algebra for Honours Mathematics,1186,84%,41%,78%,253,"I found this course to be very challenging. might have been because I did not like my profs teaching style. proofs were nothing I have done or seen before so math135 was very new to me. the textbook isn't very useful to learn how to come up with proofs that were on any of the assessments. the weekly assignments were extremely difficult and took the average student around 5-10 hours a week to complete. weekly quizzes were good to assess textbook understanding. as someone who struggled in this course, i have to say the responses on piaaza were essentially useless when i asked questions about the course content, their response everything was a direct quotation from the textbook, or if they were feeling extra lazy would just say 'look at the course notes'.",disliked course,0.0,data2_14810,course review,"['I', 'found', 'this', 'course', 'to', 'be', 'very', 'challenging', '.', 'might', 'have', 'been', 'because', 'I', 'did', 'not', 'like', 'my', 'profs', 'teaching', 'style', '.', 'proofs', 'were', 'nothing', 'I', 'have', 'done', 'or', 'seen', 'before', 'so', 'math135', 'was', 'very', 'new', 'to', 'me', '.', 'the', 'textbook', 'is', ""n't"", 'very', 'useful', 'to', 'learn', 'how', 'to', 'come', 'up', 'with', 'proofs', 'that', 'were', 'on', 'any', 'of', 'the', 'assessments', '.', 'the', 'weekly', 'assignments', 'were', 'extremely', 'difficult', 'and', 'took', 'the', 'average', 'student', 'around', '5-10', 'hours', 'a', 'week', 'to', 'complete', '.', 'weekly', 'quizzes', 'were', 'good', 'to', 'assess', 'textbook', 'understanding', '.', 'as', 'someone', 'who', 'struggled', 'in', 'this', 'course', ',', 'i', 'have', 'to', 'say', 'the', 'responses', 'on', 'piaaza', 'were', 'essentially', 'useless', 'when', 'i', 'asked', 'questions', 'about', 'the', 'course', 'content', ',', 'their', 'response', 'everything', 'was', 'a', 'direct', 'quotation', 'from', 'the', 'textbook', ',', 'or', 'if', 'they', 'were', 'feeling', 'extra', 'lazy', 'would', 'just', 'say', ""'look"", 'at', 'the', 'course', 'notes', ""'"", '.']",145,[0.0],Neg,"(141.0, 161.0]","Neg_(141.0, 161.0]","Labels: Learning community,"
116,2_117_54,116,MATH 135,Algebra for Honours Mathematics,1186,84%,41%,78%,253,"This course is great for anyone that is interested in math. It is quite different from high school math courses, as it is a whole new way of approaching mathematical problems. The course goes over techniques of proofs, which are the building blocks of many future math courses. The later half of the course goes over some number theory, I found it sufficiently challenging but still interesting. In terms of course load there are weekly assignments, but they are not too bad if you start early, and you are allowed to ask instructors for help. Be warned that the exams are fairly difficult though. Overall, a great course for any math enthusiasts to take.",liked course,1.0,data2_14810,course review,"['This', 'course', 'is', 'great', 'for', 'anyone', 'that', 'is', 'interested', 'in', 'math', '.', 'It', 'is', 'quite', 'different', 'from', 'high', 'school', 'math', 'courses', ',', 'as', 'it', 'is', 'a', 'whole', 'new', 'way', 'of', 'approaching', 'mathematical', 'problems', '.', 'The', 'course', 'goes', 'over', 'techniques', 'of', 'proofs', ',', 'which', 'are', 'the', 'building', 'blocks', 'of', 'many', 'future', 'math', 'courses', '.', 'The', 'later', 'half', 'of', 'the', 'course', 'goes', 'over', 'some', 'number', 'theory', ',', 'I', 'found', 'it', 'sufficiently', 'challenging', 'but', 'still', 'interesting', '.', 'In', 'terms', 'of', 'course', 'load', 'there', 'are', 'weekly', 'assignments', ',', 'but', 'they', 'are', 'not', 'too', 'bad', 'if', 'you', 'start', 'early', ',', 'and', 'you', 'are', 'allowed', 'to', 'ask', 'instructors', 'for', 'help', '.', 'Be', 'warned', 'that', 'the', 'exams', 'are', 'fairly', 'difficult', 'though', '.', 'Overall', ',', 'a', 'great', 'course', 'for', 'any', 'math', 'enthusiasts', 'to', 'take', '.']",127,[1.0],Pos,"(121.0, 141.0]","Pos_(121.0, 141.0]","Labels: Learning community,"
117,2_118_54,117,MATH 135,Algebra for Honours Mathematics,1186,84%,41%,78%,253,"As an extremely average student, who is not especially good at math, I found this course to be both very fun and a bit challenging. Some of the content is hard to understand at first, but as long as you keep grinding out practice problems and spamming questions on Piazza you will be fine! I strongly believe that ANY student that just puts in the time and effort will succeed.",liked course,1.0,data2_14810,course review,"['As', 'an', 'extremely', 'average', 'student', ',', 'who', 'is', 'not', 'especially', 'good', 'at', 'math', ',', 'I', 'found', 'this', 'course', 'to', 'be', 'both', 'very', 'fun', 'and', 'a', 'bit', 'challenging', '.', 'Some', 'of', 'the', 'content', 'is', 'hard', 'to', 'understand', 'at', 'first', ',', 'but', 'as', 'long', 'as', 'you', 'keep', 'grinding', 'out', 'practice', 'problems', 'and', 'spamming', 'questions', 'on', 'Piazza', 'you', 'will', 'be', 'fine', '!', 'I', 'strongly', 'believe', 'that', 'ANY', 'student', 'that', 'just', 'puts', 'in', 'the', 'time', 'and', 'effort', 'will', 'succeed', '.']",76,[1.0],Pos,"(61.0, 81.0]","Pos_(61.0, 81.0]","Labels: Teaching, Learning opportunities, Assessment and feedback, Student voice, Learning community, Academic staff and support, Organisation and management, Learning resources, Learning community,"
118,2_119_54,118,MATH 135,Algebra for Honours Mathematics,1186,84%,41%,78%,253,"In the beginning of the term this course felt very useless. However, that was the most childish a wanna be theoretical physicist can tell himself. A lot of what you will learn in this course will be useful as it will be the foundation of the mathematics you will need to solve a lot of theoretical physics problems. A lot of what u learn in this course is also useful in proving equations u derive as a physicist. You will learn things like Complex numbers, Methods of Proof, The Binomial Theory, Summations and repeated multiplications. All of these concepts are useful for example when we try to approximate equations in Physics, a good understanding of Summations is required. Binomial theory may be used to expand Relativistic kinetic energy equation. Lets say u as a mathematical physicist derived an equation some how. Now u want to make sure that the equation is valid, a basic knowledge of what u learn in this course may be helpful. Complex numbers can be spotted in Schrodinger's Wave Equation. If u are serious about physics, don't take this course lightly. Although this might be an over exaggeration but I feel like this course is as important as Calculus. So In calculus you will be asked to derive Taylor polynomials, how will you do that without a basic understanding of Summations? Although the science mathematical physics students donot have to take this course before taking math 136 (linear algebra for honours math), this course is very useful in math 136. The proof techniques you learn in this course like Proof by Strong induction may be useful in Linear algebra. And all physics enthusiasts know the importance of linear algebra in physics. One can finish most of math 137 (calculus) assignments without having to look at lectures (I donot recommend this) and get a good grade. You cannot even solve the first question in math 135 before fully understanding all concepts in the lectures. I personally very much disliked this course mostly because the math learned was very new compared to what I was taught in school and it was difficult to understand these ideas. But I did enjoy learning about the new concepts. but I understand that the content taught is very important. Therefore, if u are an apprising physicist, take the course seriously. If u like pure math take this course seriously, if u like CS take this course seriously. If u like Finance take this course seriously. If u like painting take this course seriously (u need to understand the golden ratio to figure out how to make ur art perfect). Regardless of ur major, please don't undermine the value this course provides. This course sucks no doubt, but it is hella useful so pay attention in class and do all assignments even though u can drop one. A criticism I would have with this course is the lack of applications. Although this course content has many applications the course is designed in a way that suggests that there is none except in pure math. I would like that to change. And if possible please make a physics based Math135 and math 136 please and thankyou.",disliked course,0.0,data2_14810,course review,"['In', 'the', 'beginning', 'of', 'the', 'term', 'this', 'course', 'felt', 'very', 'useless', '.', 'However', ',', 'that', 'was', 'the', 'most', 'childish', 'a', 'wan', 'na', 'be', 'theoretical', 'physicist', 'can', 'tell', 'himself', '.', 'A', 'lot', 'of', 'what', 'you', 'will', 'learn', 'in', 'this', 'course', 'will', 'be', 'useful', 'as', 'it', 'will', 'be', 'the', 'foundation', 'of', 'the', 'mathematics', 'you', 'will', 'need', 'to', 'solve', 'a', 'lot', 'of', 'theoretical', 'physics', 'problems', '.', 'A', 'lot', 'of', 'what', 'u', 'learn', 'in', 'this', 'course', 'is', 'also', 'useful', 'in', 'proving', 'equations', 'u', 'derive', 'as', 'a', 'physicist', '.', 'You', 'will', 'learn', 'things', 'like', 'Complex', 'numbers', ',', 'Methods', 'of', 'Proof', ',', 'The', 'Binomial', 'Theory', ',', 'Summations', 'and', 'repeated', 'multiplications', '.', 'All', 'of', 'these', 'concepts', 'are', 'useful', 'for', 'example', 'when', 'we', 'try', 'to', 'approximate', 'equations', 'in', 'Physics', ',', 'a', 'good', 'understanding', 'of', 'Summations', 'is', 'required', '.', 'Binomial', 'theory', 'may', 'be', 'used', 'to', 'expand', 'Relativistic', 'kinetic', 'energy', 'equation', '.', 'Lets', 'say', 'u', 'as', 'a', 'mathematical', 'physicist', 'derived', 'an', 'equation', 'some', 'how', '.', 'Now', 'u', 'want', 'to', 'make', 'sure', 'that', 'the', 'equation', 'is', 'valid', ',', 'a', 'basic', 'knowledge', 'of', 'what', 'u', 'learn', 'in', 'this', 'course', 'may', 'be', 'helpful', '.', 'Complex', 'numbers', 'can', 'be', 'spotted', 'in', 'Schrodinger', ""'s"", 'Wave', 'Equation', '.', 'If', 'u', 'are', 'serious', 'about', 'physics', ',', 'do', ""n't"", 'take', 'this', 'course', 'lightly', '.', 'Although', 'this', 'might', 'be', 'an', 'over', 'exaggeration', 'but', 'I', 'feel', 'like', 'this', 'course', 'is', 'as', 'important', 'as', 'Calculus', '.', 'So', 'In', 'calculus', 'you', 'will', 'be', 'asked', 'to', 'derive', 'Taylor', 'polynomials', ',', 'how', 'will', 'you', 'do', 'that', 'without', 'a', 'basic', 'understanding', 'of', 'Summations', '?', 'Although', 'the', 'science', 'mathematical', 'physics', 'students', 'donot', 'have', 'to', 'take', 'this', 'course', 'before', 'taking', 'math', '136', '(', 'linear', 'algebra', 'for', 'honours', 'math', ')', ',', 'this', 'course', 'is', 'very', 'useful', 'in', 'math', '136', '.', 'The', 'proof', 'techniques', 'you', 'learn', 'in', 'this', 'course', 'like', 'Proof', 'by', 'Strong', 'induction', 'may', 'be', 'useful', 'in', 'Linear', 'algebra', '.', 'And', 'all', 'physics', 'enthusiasts', 'know', 'the', 'importance', 'of', 'linear', 'algebra', 'in', 'physics', '.', 'One', 'can', 'finish', 'most', 'of', 'math', '137', '(', 'calculus', ')', 'assignments', 'without', 'having', 'to', 'look', 'at', 'lectures', '(', 'I', 'donot', 'recommend', 'this', ')', 'and', 'get', 'a', 'good', 'grade', '.', 'You', 'can', 'not', 'even', 'solve', 'the', 'first', 'question', 'in', 'math', '135', 'before', 'fully', 'understanding', 'all', 'concepts', 'in', 'the', 'lectures', '.', 'I', 'personally', 'very', 'much', 'disliked', 'this', 'course', 'mostly', 'because', 'the', 'math', 'learned', 'was', 'very', 'new', 'compared', 'to', 'what', 'I', 'was', 'taught', 'in', 'school', 'and', 'it', 'was', 'difficult', 'to', 'understand', 'these', 'ideas', '.', 'But', 'I', 'did', 'enjoy', 'learning', 'about', 'the', 'new', 'concepts', '.', 'but', 'I', 'understand', 'that', 'the', 'content', 'taught', 'is', 'very', 'important', '.', 'Therefore', ',', 'if', 'u', 'are', 'an', 'apprising', 'physicist', ',', 'take', 'the', 'course', 'seriously', '.', 'If', 'u', 'like', 'pure', 'math', 'take', 'this', 'course', 'seriously', ',', 'if', 'u', 'like', 'CS', 'take', 'this', 'course', 'seriously', '.', 'If', 'u', 'like', 'Finance', 'take', 'this', 'course', 'seriously', '.', 'If', 'u', 'like', 'painting', 'take', 'this', 'course', 'seriously', '(', 'u', 'need', 'to', 'understand', 'the', 'golden', 'ratio', 'to', 'figure', 'out', 'how', 'to', 'make', 'ur', 'art', 'perfect', ')', '.', 'Regardless', 'of', 'ur', 'major', ',', 'please', 'do', ""n't"", 'undermine', 'the', 'value', 'this', 'course', 'provides', '.', 'This', 'course', 'sucks', 'no', 'doubt', ',', 'but', 'it', 'is', 'hella', 'useful', 'so', 'pay', 'attention', 'in', 'class', 'and', 'do', 'all', 'assignments', 'even', 'though', 'u', 'can', 'drop', 'one', '.', 'A', 'criticism', 'I', 'would', 'have', 'with', 'this', 'course', 'is', 'the', 'lack', 'of', 'applications', '.', 'Although', 'this', 'course', 'content', 'has', 'many', 'applications', 'the', 'course', 'is', 'designed', 'in', 'a', 'way', 'that', 'suggests', 'that', 'there', 'is', 'none', 'except', 'in', 'pure', 'math', '.', 'I', 'would', 'like', 'that', 'to', 'change', '.', 'And', 'if', 'possible', 'please', 'make', 'a', 'physics', 'based', 'Math135', 'and', 'math', '136', 'please', 'and', 'thankyou', '.']",590,[0.0],Neg,"(581.0, 601.0]","Neg_(581.0, 601.0]","Labels: Teaching, Learning opportunities, Assessment and feedback, Academic staff and support, Organisation and management, Student voice"
119,2_120_54,119,MATH 135,Algebra for Honours Mathematics,1186,84%,41%,78%,253,Incredibly helpful for anyone who wants to develop a more profound understanding of the fundamental components of algebra.,liked course,1.0,data2_14810,course review,"['Incredibly', 'helpful', 'for', 'anyone', 'who', 'wants', 'to', 'develop', 'a', 'more', 'profound', 'understanding', 'of', 'the', 'fundamental', 'components', 'of', 'algebra', '.']",19,[1.0],Pos,"(0.999, 21.0]","Pos_(0.999, 21.0]","Labels: Learning opportunities, Academic staff and support,"
120,2_121_54,120,MATH 135,Algebra for Honours Mathematics,1186,84%,41%,78%,253,The most difficult course in my 1A. Really suffered.,disliked course,0.0,data2_14810,course review,"['The', 'most', 'difficult', 'course', 'in', 'my', '1A', '.', 'Really', 'suffered', '.']",11,[0.0],Neg,"(0.999, 21.0]","Neg_(0.999, 21.0]","Labels: Academic staff and support, Learning opportunities, Organisation and management, Student Union"
121,2_122_54,121,MATH 135,Algebra for Honours Mathematics,1186,84%,41%,78%,253,the course is hard but definitely manageable. don't stress over the assignments because they are worth so little. rather you should try to understand the content on a much deeper level. that goes a long way,liked course,1.0,data2_14810,course review,"['the', 'course', 'is', 'hard', 'but', 'definitely', 'manageable', '.', 'do', ""n't"", 'stress', 'over', 'the', 'assignments', 'because', 'they', 'are', 'worth', 'so', 'little', '.', 'rather', 'you', 'should', 'try', 'to', 'understand', 'the', 'content', 'on', 'a', 'much', 'deeper', 'level', '.', 'that', 'goes', 'a', 'long', 'way']",40,[1.0],Pos,"(21.0, 41.0]","Pos_(21.0, 41.0]","Labels: Learning community, Academic staff and support, Organisation and management,"
122,2_123_54,122,MATH 135,Algebra for Honours Mathematics,1186,84%,41%,78%,253,"This course is all about writing proofs. Most of the concepts were super interesting but writing the proofs was challenging. The course is designed really well as each chapter flows into the next, so you really understand the connections. Do the assignments yourself and try to do the extra practice before midterms and finals. I personally loved this course!",liked course,1.0,data2_14810,course review,"['This', 'course', 'is', 'all', 'about', 'writing', 'proofs', '.', 'Most', 'of', 'the', 'concepts', 'were', 'super', 'interesting', 'but', 'writing', 'the', 'proofs', 'was', 'challenging', '.', 'The', 'course', 'is', 'designed', 'really', 'well', 'as', 'each', 'chapter', 'flows', 'into', 'the', 'next', ',', 'so', 'you', 'really', 'understand', 'the', 'connections', '.', 'Do', 'the', 'assignments', 'yourself', 'and', 'try', 'to', 'do', 'the', 'extra', 'practice', 'before', 'midterms', 'and', 'finals', '.', 'I', 'personally', 'loved', 'this', 'course', '!']",65,[1.0],Pos,"(61.0, 81.0]","Pos_(61.0, 81.0]","Labels: Teaching, Learning opportunities, Assessment and feedback, Student voice, Learning community, Learning resources, Learning community, Learning resources, Learning community, Learning community,"
123,2_124_54,123,MATH 135,Algebra for Honours Mathematics,1186,84%,41%,78%,253,"I have never thought of or seen math like this before in high school. Being introduced to this course has definitely expanded my horizons on how I see mathematics being applied in the world. It is a challenging course and some concepts are hard to wrap your mind around, however, with practice, it is a doable course. The structure is great and the course is well maintained by the faculty.",liked course,1.0,data2_14810,course review,"['I', 'have', 'never', 'thought', 'of', 'or', 'seen', 'math', 'like', 'this', 'before', 'in', 'high', 'school', '.', 'Being', 'introduced', 'to', 'this', 'course', 'has', 'definitely', 'expanded', 'my', 'horizons', 'on', 'how', 'I', 'see', 'mathematics', 'being', 'applied', 'in', 'the', 'world', '.', 'It', 'is', 'a', 'challenging', 'course', 'and', 'some', 'concepts', 'are', 'hard', 'to', 'wrap', 'your', 'mind', 'around', ',', 'however', ',', 'with', 'practice', ',', 'it', 'is', 'a', 'doable', 'course', '.', 'The', 'structure', 'is', 'great', 'and', 'the', 'course', 'is', 'well', 'maintained', 'by', 'the', 'faculty', '.']",77,[1.0],Pos,"(61.0, 81.0]","Pos_(61.0, 81.0]","Labels: Learning community, Academic staff and support,"
124,2_125_54,124,MATH 135,Algebra for Honours Mathematics,1186,84%,41%,78%,253,In my opinion one of the best run courses. Does a great job of introducing a new perspective on math.,liked course,1.0,data2_14810,course review,"['In', 'my', 'opinion', 'one', 'of', 'the', 'best', 'run', 'courses', '.', 'Does', 'a', 'great', 'job', 'of', 'introducing', 'a', 'new', 'perspective', 'on', 'math', '.']",22,[1.0],Pos,"(21.0, 41.0]","Pos_(21.0, 41.0]","Labels: Assessment and feedback, Academic staff and support, Organisation and management, Learning community"
125,2_126_54,125,MATH 135,Algebra for Honours Mathematics,1186,84%,41%,78%,253,It's a new way of mathematical thinking for most and I personally found it really fun and fascinating.,liked course,1.0,data2_14810,course review,"['It', ""'s"", 'a', 'new', 'way', 'of', 'mathematical', 'thinking', 'for', 'most', 'and', 'I', 'personally', 'found', 'it', 'really', 'fun', 'and', 'fascinating', '.']",20,[1.0],Pos,"(0.999, 21.0]","Pos_(0.999, 21.0]","Labels: category1, category2""

Categories: Academic staff and support, Assessment and feedback, Learning resources, Organisation and management, Overall"
126,2_127_54,126,MATH 135,Algebra for Honours Mathematics,1186,84%,41%,78%,253,It's a great course. Well organized and building a fundamental basis for our mathematical intuition. It also combines how the elegance of writing and math.,liked course,1.0,data2_14810,course review,"['It', ""'s"", 'a', 'great', 'course', '.', 'Well', 'organized', 'and', 'building', 'a', 'fundamental', 'basis', 'for', 'our', 'mathematical', 'intuition', '.', 'It', 'also', 'combines', 'how', 'the', 'elegance', 'of', 'writing', 'and', 'math', '.']",29,[1.0],Pos,"(21.0, 41.0]","Pos_(21.0, 41.0]","Labels: Learning community, Academic staff and support, Organisation and management,"
127,2_128_54,127,MATH 135,Algebra for Honours Mathematics,1186,84%,41%,78%,253,"The concepts are easy, but the applications are difficult. The problems on assignments and exams are fun, but challenging (and very rewarding when you finally get it right).",liked course,1.0,data2_14810,course review,"['The', 'concepts', 'are', 'easy', ',', 'but', 'the', 'applications', 'are', 'difficult', '.', 'The', 'problems', 'on', 'assignments', 'and', 'exams', 'are', 'fun', ',', 'but', 'challenging', '(', 'and', 'very', 'rewarding', 'when', 'you', 'finally', 'get', 'it', 'right', ')', '.']",34,[1.0],Pos,"(21.0, 41.0]","Pos_(21.0, 41.0]","Labels: Academic staff and support, Learning community, Organisation and management,"
128,2_129_54,128,MATH 135,Algebra for Honours Mathematics,1186,84%,41%,78%,253,"The content is interesting but, nothing really that special. Definitely a nice introduction",liked course,1.0,data2_14810,course review,"['The', 'content', 'is', 'interesting', 'but', ',', 'nothing', 'really', 'that', 'special', '.', 'Definitely', 'a', 'nice', 'introduction']",15,[1.0],Pos,"(0.999, 21.0]","Pos_(0.999, 21.0]","Labels: Learning community, Academic staff and support, Organisation and management, Learning resources"
129,2_130_54,129,MATH 135,Algebra for Honours Mathematics,1186,84%,41%,78%,253,"A nice course where proofs really take a while to click and understand but given practice proofs will come naturally. don't expect much help on piazza bc instead of answering or reading your question, profs will reply with some useless vague rhetorical question.",liked course,1.0,data2_14810,course review,"['A', 'nice', 'course', 'where', 'proofs', 'really', 'take', 'a', 'while', 'to', 'click', 'and', 'understand', 'but', 'given', 'practice', 'proofs', 'will', 'come', 'naturally', '.', 'do', ""n't"", 'expect', 'much', 'help', 'on', 'piazza', 'bc', 'instead', 'of', 'answering', 'or', 'reading', 'your', 'question', ',', 'profs', 'will', 'reply', 'with', 'some', 'useless', 'vague', 'rhetorical', 'question', '.']",47,[1.0],Pos,"(41.0, 61.0]","Pos_(41.0, 61.0]","Labels: Learning community, Academic staff and support"
130,2_131_54,130,MATH 135,Algebra for Honours Mathematics,1186,84%,41%,78%,253,"When I was taking this class, I had a casual conversation with my professor during which he told me that, though it starts off slow, it is actually possibly the hardest class in the maths faculty. And so I went ahead and braced myself for what was to come. To this day, I have no idea what he was talking about, and his seemingly sincere words continue to baffle me. This class was an easy ninety, and quite enjoyable as well. All the little proofs they give out are so satisfying to solve -- the same tranquil pleasure of sudoku or a crossword. I'm half tempted to publish a little booklet of them. I think I'm going to miss this class a little.",liked course,1.0,data2_14810,course review,"['When', 'I', 'was', 'taking', 'this', 'class', ',', 'I', 'had', 'a', 'casual', 'conversation', 'with', 'my', 'professor', 'during', 'which', 'he', 'told', 'me', 'that', ',', 'though', 'it', 'starts', 'off', 'slow', ',', 'it', 'is', 'actually', 'possibly', 'the', 'hardest', 'class', 'in', 'the', 'maths', 'faculty', '.', 'And', 'so', 'I', 'went', 'ahead', 'and', 'braced', 'myself', 'for', 'what', 'was', 'to', 'come', '.', 'To', 'this', 'day', ',', 'I', 'have', 'no', 'idea', 'what', 'he', 'was', 'talking', 'about', ',', 'and', 'his', 'seemingly', 'sincere', 'words', 'continue', 'to', 'baffle', 'me', '.', 'This', 'class', 'was', 'an', 'easy', 'ninety', ',', 'and', 'quite', 'enjoyable', 'as', 'well', '.', 'All', 'the', 'little', 'proofs', 'they', 'give', 'out', 'are', 'so', 'satisfying', 'to', 'solve', '--', 'the', 'same', 'tranquil', 'pleasure', 'of', 'sudoku', 'or', 'a', 'crossword', '.', 'I', ""'m"", 'half', 'tempted', 'to', 'publish', 'a', 'little', 'booklet', 'of', 'them', '.', 'I', 'think', 'I', ""'m"", 'going', 'to', 'miss', 'this', 'class', 'a', 'little', '.']",138,[1.0],Pos,"(121.0, 141.0]","Pos_(121.0, 141.0]","Labels: Covid-19 pandemic, Learning community, Student Union and related"
